seller-sku	asin1	price	quantity
72584_DE	B09C492CVR	18.88	0
72585_DE	B097K2WKZW	110.56	0
72586_DE	B07B9453S5	118.84	0
72587_DE	B07Q521T12	318.56	0
72588_DE	B00564Y81M	2.36	0
72589_DE	B000FL8LN2	16.32	0
72590_DE	B016K4W3GI	67.32	0
72591_DE	B0971CB9S2	55.24	0
72592_DE	B0BJJQRDBN	505.38	0
72593_DE	B016VYZCC4	121.78	0
72594_DE	B014R2XVDY	49.08	0
72595_DE	B086T5QSDK	112.38	0
72596_DE	B07D2MB41F	35.1	0
72597_DE	B0B9ZF7VBY	50.1	0
72598_DE	B01AWRNVWY	34.78	0
72599_DE	B08438B8DK	14.98	0
72600_DE	B07F2DGMCM	217.16	0
72601_DE	B08FTHYKJQ	1057.96	0
72602_DE	B0731BJTBH	279.44	0
72603_DE	B007KFVBMY	119.78	0
72604_DE	B09F9HFDGD	45.32	0
72605_DE	B01M5E9OJY	4.66	0
72606_DE	B000J69YCA	233.06	0
72607_DE	B07L6X2QYG	54.12	0
72608_DE	B07YF1J9VN	124.92	0
72609_DE	B00RBS1IFA	37.66	0
72610_DE	B0006U0EXC	29.46	0
72611_DE	B00RBS1INM	34.7	0
72612_DE	B078GWXBCW	76.18	0
72613_DE	B07KGQWWXK	50.54	0
72614_DE	B086RN2HR3	84.84	0
72615_DE	B08WX922JY	126.72	0
72616_DE	B01N17RPPC	13.6	0
72617_DE	B00ORMG6AA	34.68	0
72618_DE	B074PLLLVX	106.06	0
72619_DE	B074PM991B	82.48	0
72620_DE	B074PLLLVX	83.6	0
72621_DE	B07XTGLQ4T	19.48	0
72622_DE	B001P23Z36	173.02	0
72623_DE	B000122AN2	38.98	0
72624_DE	B07D5S54C6	235.64	0
72625_DE	B001SY2QTA	219.24	0
72626_DE	B000YBVUF4	14.14	0
72627_DE	B000YBXUSY	11.7	0
72628_DE	B000WL0RYQ	14.14	0
72629_DE	B000WL1RR2	11.7	0
72630_DE	B07V132RMD	161.2	0
72631_DE	B08HYYKR4S	20.42	0
72632_DE	B0032XHABY	88.06	0
72633_DE	B00SAU0ZAC	4.54	0
72634_DE	B0183DAZXC	345.3	0
72635_DE	B003ECC702	38.88	0
72636_DE	B07G4VM1Y1	45.98	0
72637_DE	B000WKA9KY	31.3	0
72638_DE	B0876CHLBY	58.48	0
72639_DE	B07PNCRLCL	7.18	0
72640_DE	B09L5CR4RF	61.9	0
72641_DE	B07NSTLYSM	4.04	0
72642_DE	B00191TYCO	3.32	0
72643_DE	B0854XFSYY	35.08	0
72644_DE	B07Q2W5TF7	10.48	0
72645_DE	B00332IA8Q	5.38	0
72646_DE	B0067YVVF6	32.5	0
72647_DE	B0B136R4PV	9.06	0
72648_DE	B09BP5MVVJ	23.56	0
72649_DE	B081HQQKY4	8.6	0
72650_DE	B005TOOCNI	845.56	0
72651_DE	B019NIDRZO	54.96	0
72652_DE	B00TIFO8N8	601.62	0
72653_DE	B083M9RD97	103.5	0
72654_DE	B00WHDN2IK	400.6	0
72655_DE	B07XLMKRCK	21.64	0
72656_DE	B07XTQS357	10.94	0
72657_DE	B07YLHK8QQ	24.5	0
72658_DE	B0847KLBCS	44.62	0
72659_DE	B08JQ29DNW	157.28	0
72660_DE	B07DRJ5Y3W	569.92	0
72661_DE	B07V4B2NCJ	79.74	0
72662_DE	B086HB8GF1	95.42	0
72663_DE	B09JY6ZD7R	95.42	0
72664_DE	B09JYFBQ7L	79.4	0
72665_DE	B07V4B3XYK	79.74	0
72666_DE	B0BH3FJVXS	70.26	0
72667_DE	B09JXYY66Z	69.66	0
72668_DE	B0BH3HSL2N	69.66	0
72669_DE	B07V49YPB8	70.68	0
72670_DE	B09J96QVXB	10.24	0
72671_DE	B0B8X64NYL	23.04	0
72672_DE	B094NRFQTC	42.96	0
72673_DE	B091BJBB84	11.74	0
72674_DE	B00E9NCEGM	13.6	0
72675_DE	B004Y4YNBK	129.22	0
72676_DE	B08W8D36GS	51.68	0
72677_DE	B086KDWTV3	37.68	0
72678_DE	B09BTPNG6D	271.9	0
72679_DE	B01EWNGGH6	370.64	0
72680_DE	B0BJVHMS7K	2381.14	0
72681_DE	B07RS39KPQ	65.76	0
72682_DE	B079992M91	35	0
72683_DE	B07992ZH3M	27.62	0
72684_DE	B078G9TH7N	87.7	0
72685_DE	B00U8QNZHQ	8	0
72686_DE	B08PCY7XZC	166.1	0
72687_DE	B01LPPNM6W	31.6	0
72688_DE	B076VFH452	61.94	0
72689_DE	B086H4BG51	52.36	0
72690_DE	B0085MDF52	194.86	0
72691_DE	B0083GOHNY	372.24	0
72692_DE	B000UX9ZEY	1.7	0
72693_DE	B08D6RC8Q5	240.48	0
72694_DE	B0B5MPJVBN	212.2	0
72695_DE	B01N1KKM1L	5.3	0
72696_DE	B0014GNNRQ	30.36	0
72697_DE	B09KHJ3G2W	10.88	0
72698_DE	B0089TGE5E	224.76	0
72699_DE	B000BCEJYA	3.12	0
726_DE	B01GT6K1MK	52.66	0
72700_DE	B001DZVU64	127.16	0
72701_DE	B0001IW5FY	2.52	0
72702_DE	B09JR3XTSX	3450.42	0
72703_DE	B00KTDB5AC	18.94	0
72704_DE	B07DF4SSH1	13.1	0
72705_DE	B07CH5N2CC	31.72	0
72706_DE	B076MQC478	15.22	0
72707_DE	B084Q5NC3Y	128.7	0
72708_DE	B07H65MP5M	208.46	0
72709_DE	B08R3XFQG9	115.16	0
72710_DE	B09SN5YK7V	442.28	0
72711_DE	B09SN89GY1	573.24	0
72712_DE	B09SMSXTF2	737.74	0
72713_DE	B09SMSTWRZ	416.9	0
72714_DE	B09SMZ75JV	686.52	0
72715_DE	B00QSR1OTK	9.66	0
72716_DE	B086DZY43K	137.54	0
72717_DE	B09H2XWXBK	150	0
72718_DE	B001381ONA	4.08	0
72719_DE	B006ZWH9HE	4.08	0
72720_DE	B0002HR1ZS	3.82	0
72721_DE	B0002I0CW6	3.28	0
72722_DE	B000E4FH5A	4.08	0
72723_DE	B08F2QQGTP	44.94	0
72724_DE	B0BTPK5J68	1745.48	0
72725_DE	B002THYKFI	0.94	0
72726_DE	B08FTF6MZL	100.88	0
72727_DE	B000GTX0U2	19.3	0
72728_DE	B01LWZ5RNY	94.78	0
72729_DE	B079J5P9TX	27.32	0
72730_DE	B087DLR3NK	360.72	0
72731_DE	B08T2VL2FV	70.1	0
72732_DE	B07GXW2RMM	9.4	0
72733_DE	B00N64GF9C	10.94	0
72734_DE	B0BHDT16FQ	95.16	0
72735_DE	B0BHDST4WY	79.76	0
72736_DE	B0BHDTNK4G	83.38	0
72737_DE	B08TC4NTHW	3.8	0
72738_DE	B07DM5DCQZ	313.58	0
72739_DE	B0854XDG9S	26.1	0
72740_DE	B08R411CX1	26.74	0
72741_DE	B094NTR6C7	74.32	0
72742_DE	B00R65AG9C	7.86	0
72743_DE	B0071942RA	313.9	0
72744_DE	B00R546U0I	178.46	0
72745_DE	B0BM9N6KVQ	3.92	0
72746_DE	B0035PS57M	24.36	0
72747_DE	B096JNNV7C	1085.76	0
72748_DE	B07N67QM2G	80.68	0
72749_DE	B08SQPH9JC	131.18	0
72750_DE	B083M7WLXC	35.22	0
72751_DE	B004Z54HX2	5.8	0
72752_DE	B08ZJJVBD6	168.3	0
72753_DE	B007LLYCW8	9.06	0
72754_DE	B0006NM9EQ	11.06	0
72755_DE	B000EPFBKA	19.42	0
72756_DE	B000EPFBKA	19.92	0
72757_DE	B07SSH8D6Z	70.76	0
72758_DE	B0BBMX16RG	212.52	0
72759_DE	B003ZD7CHS	77.18	0
72760_DE	B09QH1G1L5	37.26	0
72761_DE	B0BX3B1D36	21.5	0
72762_DE	B0852BMJ68	401.44	0
72763_DE	B092HR6PKY	63.2	0
72764_DE	B07XBMFVDQ	66.62	0
72765_DE	B08146X79Y	295.56	0
72766_DE	B09YYRBY5C	71.82	0
72767_DE	B09YYS4XZJ	40.58	0
72768_DE	B09YYTKMWG	28.58	0
72769_DE	B01C61804I	16.8	0
72770_DE	B091C8N517	3.92	0
72771_DE	B0046SXAYU	9.18	0
72772_DE	B0BDFVDYZF	484.2	0
72773_DE	B0BMGX9X71	21.84	0
72774_DE	B07FNS9YS1	78.56	0
72775_DE	B000Y8UYEK	86.86	0
72776_DE	B07W1B68B6	46.96	0
72777_DE	B0878249BM	25.04	0
72778_DE	B07PJLZ69G	59.4	0
72779_DE	B07SSMV4ZW	35.9	0
72780_DE	B08F6HMGY4	41.44	0
72781_DE	B07PRYX53M	41.44	0
72782_DE	B08F6CP7HQ	23.48	0
72783_DE	B07PLVJV5J	71.82	0
72784_DE	B07PM33QJH	23.48	0
72785_DE	B091JFNKBG	77.36	0
72786_DE	B000WLDOXM	7.26	0
72787_DE	B07GJXD1YS	30.38	0
72788_DE	B007N5Y5VU	6.96	0
72789_DE	B07XYF3C15	9.74	0
7278_DE	B08LDT2D4P	25	0
72790_DE	B07S8ZZJTW	180.2	0
72791_DE	B08CDZWQS1	623.08	0
72792_DE	B09XN6WWGD	141.92	0
72793_DE	B08ZSY98BF	43.04	0
72794_DE	B016OLS3ZW	55.52	0
72795_DE	B08QYVB5SY	21.7	0
72796_DE	B08QYLDDCV	24.48	0
72797_DE	B08QZF2R8R	26.28	0
72798_DE	B08QZ4H3GD	19.84	0
72799_DE	B07VXJRGCG	23.82	0
72800_DE	B07GSSPQT6	347.34	0
72801_DE	B0928GQRF5	191.6	0
72802_DE	B07XB3J37Q	16.16	0
72803_DE	B009C6W3QC	355.58	0
72804_DE	B084SN3SSZ	36.68	0
72805_DE	B08KQ6RXM6	28.66	0
72806_DE	B000WKZPDK	38.98	0
72807_DE	B000WKXU3M	13.38	0
72808_DE	B01DVFVC16	15.56	0
72809_DE	B07Z4476FR	177.74	0
72810_DE	B0035RQZ90	50.6	0
72811_DE	B00MY0WCXW	27.58	0
72812_DE	B08F2KZM8X	310.12	0
72813_DE	B07YN3TP9Y	1.9	0
72814_DE	B09GMB5FV3	19.1	0
72815_DE	B099NV7YL9	309.36	0
72816_DE	B07F1YZQ32	91.6	0
72817_DE	B08G4LZJ8R	11.8	0
72818_DE	B091JVKSL2	608.28	0
72819_DE	B001IVTIQM	2.22	0
72820_DE	B00BX9MQRW	215.98	0
72821_DE	B08L6SYKY9	59.58	0
72822_DE	B08L6TX38W	59.58	0
72823_DE	B01LEJ86IS	6.48	0
72824_DE	B008M11XD2	163.58	0
72825_DE	B07T2PC62P	176.82	0
72826_DE	B00KXXZS74	74.78	0
72827_DE	B07XJYGM5C	52.32	0
72828_DE	B07PKCBFG5	19.02	0
72829_DE	B07BYZGPY2	16.96	0
72830_DE	B07PDZ6ZKB	16.96	0
72831_DE	B07N8P8V5J	86.28	0
72832_DE	B09S3WP4VJ	18.32	0
72833_DE	B000FFJUNS	2.22	0
72834_DE	B00COLH89Y	12.16	0
72835_DE	B0B3QVJF52	547.08	0
72836_DE	B074H7K38T	53.92	0
72837_DE	B0002AFTEA	2.4	0
72838_DE	B07Y2V19YL	121.44	0
72839_DE	B005XKCZ46	9.38	0
72840_DE	B001PJKSWU	7.44	0
72841_DE	B001PJMS5U	7.44	0
72842_DE	B079JSXSWX	135.04	0
72843_DE	B0018L8QO2	19.8	0
72844_DE	B00J8E8XT4	254.22	0
72845_DE	B071NHTJ2J	20.4	0
72846_DE	B094QMNZDR	1268.84	0
72847_DE	B000KJKG7S	19.38	0
72848_DE	B08TX3M96F	342.14	0
72849_DE	B08TX3M96F	291.28	0
72850_DE	B00JFOJVMK	17.38	0
72851_DE	B0002AE6GM	64.48	0
72852_DE	B07XKRZFKM	28.18	0
72853_DE	B07XKRZFKM	31.72	0
72854_DE	B00FBSV9W4	382.82	0
72855_DE	B00094NYVO	25.84	0
72856_DE	B0B1S42HB4	242.82	0
72857_DE	B0B3N5GW3X	189.52	0
72858_DE	B09YMBNCLJ	189.52	0
72859_DE	B09YM9VVGJ	189.52	0
72860_DE	B0B1S2BFRR	242.12	0
72861_DE	B09TFN2ND6	189.52	0
72862_DE	B0B2K4J6VL	242.12	0
72863_DE	B06XCTQR1W	13.92	0
72864_DE	B09B5Q85PS	201.48	0
72865_DE	B00V5JHOXQ	118.44	0
72866_DE	B00DMNJGC0	6.78	0
72867_DE	B0C1CKSQ9M	28.54	0
72868_DE	B0C1CL4PSF	28.54	0
72869_DE	B0C1CMV958	28.54	0
72870_DE	B0C1CJMJGH	28.54	0
72871_DE	B06X9BXLYF	28.54	0
72872_DE	B0C1CKCY93	28.54	0
72873_DE	B08X5QD5ZF	36.7	0
72874_DE	B008XJLGQM	48.86	0
72875_DE	B00B7ZA0NY	91.08	0
72876_DE	B00902FUR2	81.24	0
72877_DE	B00B7ZB46G	41.16	0
72878_DE	B09T8VWV2R	112.84	0
72879_DE	B07NSRBGV9	2.12	0
72880_DE	B0798J3N7V	160.82	0
72881_DE	B09HY4SD58	57.56	0
72882_DE	B09NZGF1VJ	67.52	0
72883_DE	B01KUGHH0Y	19.5	0
72884_DE	B095XMTWQZ	3.58	0
72885_DE	B09FXKHN7M	540.16	0
72886_DE	B00OTBSTY0	46.2	0
72887_DE	B0C211Q25L	741.88	0
72888_DE	B001B3YMEA	11.88	0
72889_DE	B004ZP039Y	23	0
7288_DE	B08LDTCXXG	25	0
72890_DE	B0043BAKHK	164.5	0
72891_DE	B08QZ6K9X8	21.88	0
72892_DE	B08QZC1S3R	45.78	0
72893_DE	B08QYTJTHJ	57.6	0
72894_DE	B07PWR7KVW	135.06	0
72895_DE	B007B5SLFI	160.16	0
72896_DE	B01N6AL8NV	10.46	0
72897_DE	B0794YKWCY	30.98	0
72898_DE	B0B251B3CF	2.16	0
72899_DE	B0B24YMBNX	2.76	0
72900_DE	B0B252DQJ1	1.8	0
72901_DE	B0B251GSGV	2.76	0
72902_DE	B0B251ST4G	2.16	0
72903_DE	B09LMQ3ZW8	218.9	0
72904_DE	B07JC9XXFB	83.84	0
72905_DE	B0002TRWEQ	11.2	0
72906_DE	B00009R7BU	11.96	0
72907_DE	B01MYT95SO	227.32	0
72908_DE	B00477V1LY	117.52	0
72909_DE	B01I496BX8	73.4	0
72910_DE	B01AAH8L7Q	247.42	0
72911_DE	B01ARQ7GY4	128.88	0
72912_DE	B06XD3K4XS	19.02	0
72913_DE	B083X2CM3F	192.54	0
72914_DE	B09T2XK6T1	10.02	0
72915_DE	B07B599CB1	196.22	0
72916_DE	B08CB6JGPJ	174.66	0
72917_DE	B003SG2YKW	3.8	0
72918_DE	B01MTACVGN	29.78	0
72919_DE	B01LWP43ED	94.24	0
72920_DE	B09ZQ1V4K1	226.3	0
72921_DE	B09JGQ37WW	76.88	0
72922_DE	B09JCJ93X6	35.34	0
72923_DE	B004W5YTVK	15.38	0
72924_DE	B081J14LFG	40.5	0
72925_DE	B0015XWTQY	23.24	0
72926_DE	B00VJLPC5W	9.02	0
72927_DE	B00961NHLI	58.06	0
72928_DE	B0183JLWZG	3.3	0
72929_DE	B08V5BZNHK	51.66	0
72930_DE	B0059U1ANC	54.88	0
72931_DE	B0C18XHJ4K	899.82	0
72932_DE	B00LMRNNLI	751.58	0
72933_DE	B07RL7JC8L	221.94	0
72934_DE	B07G1XX2Q5	10.14	0
72935_DE	B07G2MKSXV	8.3	0
72936_DE	B07G22MQ1L	6.86	0
72937_DE	B07G1XXX3Z	8.38	0
72938_DE	B07RQ3V6MQ	11.2	0
72939_DE	B07G235YWJ	7.82	0
72940_DE	B07G2DLVKR	7.68	0
72941_DE	B0014CC31C	65.04	0
72942_DE	B08HGSRJ6K	24.02	0
72943_DE	B0C3WJ28RN	1896.64	0
72944_DE	B08G8WBHTZ	380.46	0
72945_DE	B094W5JCPP	313.22	0
72946_DE	B094W4B4ZH	327.54	0
72947_DE	B08HLXVP7Q	284.62	0
72948_DE	B094W16KG6	298.92	0
72949_DE	B08R744VFT	347.48	0
72950_DE	B00ONA3FLY	145.6	0
72951_DE	B086H4K7F2	41.68	0
72952_DE	B07W4KT2C9	72.7	0
72953_DE	B07YCJZTMZ	6.82	0
72954_DE	B0BW175BJ1	65.2	0
72955_DE	B00006B7X9	78.9	0
72956_DE	B0053PWFRS	145.46	0
72957_DE	B0053PWFH8	82.34	0
72958_DE	B0BCKWN8Y3	32.18	0
72959_DE	B000H2NGEI	19.06	0
72960_DE	B000KTB8Z2	0.94	0
72961_DE	B07S3Y1ZQ2	156.7	0
72962_DE	B00G9X7XB6	33.72	0
72963_DE	B09C18LZF3	14.48	0
72964_DE	B073QPP2JP	268.72	0
72965_DE	B08T1P3B87	45.76	0
72966_DE	B004T8OGW2	38.68	0
72967_DE	B09K472YLH	231.1	0
72968_DE	B08LDJG389	30.58	0
72969_DE	B07DF5YZLR	229.88	0
72970_DE	B07XP1XPTZ	18.06	0
72971_DE	B07SGZ1QPQ	47.52	0
72972_DE	B07XP4F68F	20.26	0
72973_DE	B07V4S1XG4	618.94	0
72974_DE	B07TLCKQVP	75.2	0
72975_DE	B07ZHJZVP8	585.78	0
72976_DE	B07DY51JCG	59.82	0
72977_DE	B08F8BSSG9	297.96	0
72978_DE	B0B3VQN4MC	42.08	0
72979_DE	B07GCTM6XL	34.74	0
72980_DE	B07FYXRNQH	32.08	0
72981_DE	B07GCVM4CK	32.08	0
72982_DE	B07GCXGFWK	55.54	0
72983_DE	B07GCTM4L8	34.74	0
72984_DE	B0722WYJYJ	328.54	0
72985_DE	B08HP478Q7	33.88	0
72986_DE	B08HP469PF	36.62	0
72987_DE	B08PD6N7W9	156.26	0
72988_DE	B000B6BJ4E	41.02	0
72989_DE	B08WBY5W7D	22.2	0
72990_DE	B08TB6FP49	28.06	0
72991_DE	B004WC224E	7.18	0
72992_DE	B000S8HVT2	25.92	0
72993_DE	B09PYFSJK1	12.46	0
72994_DE	B09PYH4YGQ	12.46	0
72995_DE	B09PY33JFP	12.46	0
72996_DE	B09PYFCKPH	12.46	0
72997_DE	B09PYFVZL7	12.46	0
72998_DE	B09PYSCJL1	12.46	0
72999_DE	B0176IHEQQ	18.46	0
73000_DE	B005Q65CW4	27.64	0
73001_DE	B07MZGZBBP	12.64	0
73002_DE	B07V83TZ9V	480.94	0
73003_DE	B0B2X3JPDY	425.7	0
73004_DE	B09BNV6DJX	45.76	0
73005_DE	B01CGW375Y	19.16	0
73006_DE	B09BF6KVQ8	794.36	0
73007_DE	B09TZVPXFC	21.3	0
73008_DE	B0887147DX	336.96	0
73009_DE	B000PY28IS	93.5	0
73010_DE	B08JGYTC9X	11.22	0
73011_DE	B07XDD6GD3	253.18	0
73012_DE	B0BTYVG7CT	2077.3	0
73013_DE	B07W8XFZ6X	1516.24	0
73014_DE	B07PWG2PKJ	8.64	0
73015_DE	B08VH4Q3NR	215.7	0
73016_DE	B089QVX6PX	61.86	0
73017_DE	B0029M647U	290.16	0
73018_DE	B012TOREKS	352.18	0
73019_DE	B071P51QXR	32.18	0
73020_DE	B000UZ16YO	81.42	0
73021_DE	B00HR43F6S	107.86	0
73022_DE	B0751713SH	27.62	0
73023_DE	B08G4KJ4W6	22.38	0
73024_DE	B07TQ955HW	3.1	0
73025_DE	B084S9VTTX	172.76	0
73026_DE	B0018BLOIC	6.08	0
73027_DE	B01LA6EUSU	13.22	0
73028_DE	B08DQG9W6P	129.92	0
73029_DE	B01N6FLM3N	147.86	0
73030_DE	B08GY3R1MG	226.12	0
73031_DE	B075WVQMYD	119.18	0
73032_DE	B00F918PNY	266.76	0
73033_DE	B000KJMEBE	11.66	0
73034_DE	B07NQ9WK4J	55.54	0
73035_DE	B01HOCTULG	107.16	0
73036_DE	B09XRTWNFS	70.24	0
73037_DE	B07W6Q952Z	41.68	0
73038_DE	B078J1DNLF	24.36	0
73039_DE	B00DTL6EAC	73.56	0
73040_DE	B08VVZLL8S	21.76	0
73041_DE	B08DYBLXH1	85.2	0
73042_DE	B01N80Q6P4	1.9	0
73043_DE	B07S2S7KL7	50.76	0
73044_DE	B07S3WRJMP	50.76	0
73045_DE	B08YNB962Z	59.22	0
73046_DE	B07S2S7HGK	50.76	0
73047_DE	B01BAD37NM	30.36	0
73048_DE	B086K4ZMT3	41.64	0
73049_DE	B01BAD362Y	28.62	0
73050_DE	B01BAD3962	33.54	0
73051_DE	B086K4ZMT3	32.78	0
73052_DE	B0C6F9Y43N	248.78	0
73053_DE	B07H1VZ452	212.34	0
73054_DE	B094464GV5	464.44	0
73055_DE	B0BRYWVKCR	2036.04	0
73056_DE	B00AO98NIS	32.26	0
73057_DE	B00AO98KRW	32.26	0
73058_DE	B08YYSG7SH	482.08	0
73059_DE	B003ZHW2NS	48.34	0
73060_DE	B07FK52DSV	181.86	0
73061_DE	B000NOMA4W	25.42	0
73062_DE	B09PMMDTPW	8.34	0
73063_DE	B09PZ99MG9	288.58	0
73064_DE	B001E1B9RW	9.06	0
73065_DE	B09682K82S	430.98	0
73066_DE	B007HSHESE	7.6	0
73067_DE	B07FM7VQFP	60.26	0
73068_DE	B07Y67D1RQ	68.42	0
73069_DE	B07FM7W3RK	68.42	0
73070_DE	B07Q3ZNN6T	53.54	0
73071_DE	B09N9LFHPM	477.32	0
73072_DE	B096GSQKL7	119.64	0
73073_DE	B084PNXFT1	39.76	0
73074_DE	B084PKL2P5	46.48	0
73075_DE	B084PKT7Z3	46.48	0
73076_DE	B084PKMPCG	49.48	0
73077_DE	B084PKXSLP	40.34	0
73078_DE	B00A33BWF6	17.26	0
73079_DE	B07MNT79M4	43.14	0
73080_DE	B06XRH6QXD	3.74	0
73081_DE	B06XRFJHB1	7.4	0
73082_DE	B06XR6KQH2	4.62	0
73083_DE	B0014GUVBW	46.68	0
73084_DE	B01N7FX1FY	16	0
73085_DE	B003S6NRHQ	242.36	0
73086_DE	B004TK3F0E	77.56	0
73087_DE	B019OSR26S	67.96	0
73088_DE	B07GLK1Y7F	21.96	0
73089_DE	B081DJD1G4	324.4	0
73090_DE	B01BLHP3O8	37.9	0
73091_DE	B00XL5FL1O	10.1	0
73092_DE	B079KH8YD3	40.98	0
73093_DE	B07TY2Q8JW	337.6	0
73094_DE	B08PVT3JJV	66.02	0
73095_DE	B0865WSML3	917	0
73096_DE	B08WC8KRPK	4.42	0
73097_DE	B08WCM8HZ2	4.42	0
73098_DE	B08WC9TQY4	4.42	0
73099_DE	B09F5WJV8R	79.3	0
73100_DE	B07YQ724L8	99.36	0
73101_DE	B07HFNPQ5B	889.1	0
73102_DE	B01GJZJTRE	21.96	0
73103_DE	B08D6QDLK3	12.18	0
73104_DE	B08BGBQGZB	16.26	0
73105_DE	B00IJ5RY2A	69.32	0
73106_DE	B07XH96SK4	824.96	0
73107_DE	B07JVQQK69	252.36	0
73108_DE	B084CPFYGD	3.78	0
73109_DE	B07D7K41QM	9.02	0
73110_DE	B000V8F7QS	13.9	0
73111_DE	B0077QT4VG	46.22	0
73112_DE	B019381VHK	103.98	0
73113_DE	B0BXB52D2M	5.44	0
73114_DE	B08K97CR79	197.58	0
73115_DE	B00CGPMH94	15.16	0
73116_DE	B00AA8B1MS	42.6	0
73117_DE	B07JDQYCKS	42.78	0
73118_DE	B01D3OBULC	6.78	0
73119_DE	B00BKVPV66	8.54	0
73120_DE	B08834M351	8.54	0
73121_DE	B0044URVYA	4.42	0
73122_DE	B00BKVPV8Y	8.54	0
73123_DE	B01D3OEZGY	7.08	0
73124_DE	B00AZTCEP0	164.86	0
73125_DE	B0053NXDIU	191.24	0
73126_DE	B000SHST1W	59.6	0
73127_DE	B07ZHGT9VV	23.56	0
73128_DE	B09SB9QDXQ	44.26	0
73129_DE	B07D7NQ1M6	11.28	0
7312_DE	B08LDTPPM3	25	0
73130_DE	B00I2KPQZO	60.98	0
73131_DE	B086NG5ZRX	172.88	0
73132_DE	B08TWYBZSL	14.76	0
73133_DE	B09P43TC49	187.74	0
73134_DE	B0035FBYWU	137.86	0
73135_DE	B075MW31HT	6.48	0
73136_DE	B00DF0ENJG	26.28	0
73137_DE	B09BG3HM2Y	309.78	0
73138_DE	B0BT88XS4V	16.6	0
73139_DE	B0007OEB4U	29.58	0
73140_DE	B0007OEB4K	28.42	0
73141_DE	B001ANX3MS	29.14	0
73142_DE	B001C0U0IE	40.26	0
73143_DE	B097TP87CH	31.5	0
73144_DE	B0BSH8QG2R	41.7	0
73145_DE	B003ZVIVJ8	117.86	0
73146_DE	B005K9Q794	40.34	0
73147_DE	B07Z86WC1Z	111.66	0
73148_DE	B00Z7NCWCO	153.44	0
73149_DE	B0BYNVR32Y	12.7	0
73150_DE	B08JTD78J3	155.88	0
73151_DE	B07FNW8PH9	20.38	0
73152_DE	B08HR62275	198.94	0
73153_DE	B0BT52W6H1	11.74	0
73154_DE	B0BT52FXGT	11.74	0
73155_DE	B0BT53BG43	11.74	0
73156_DE	B0B5HHLMZZ	1158.98	0
73157_DE	B00OHW6WSG	41.44	0
73158_DE	B08YQN45Y6	36.06	0
73159_DE	B00XW2232Q	193.96	0
73160_DE	B00XXQGNZE	160.42	0
73161_DE	B01ARGX3NM	16.96	0
73162_DE	B0719K6SJH	189	0
73163_DE	B00E6EBUQY	29.46	0
73164_DE	B07SHHM8M5	67.16	0
73165_DE	B00006B8NO	111.2	0
73166_DE	B07LGMF4WF	600.52	0
73167_DE	B07FF63CHM	39.42	0
73168_DE	B07FF7C57T	29.46	0
73169_DE	B07FF9F6CM	31.72	0
73170_DE	B07FF5GGBX	49.84	0
73171_DE	B0BN41M1VN	362.98	0
73172_DE	B0BMGMXN2G	127.34	0
73173_DE	B00OHOHDJQ	6.44	0
73174_DE	B00JRWHB36	127.38	0
73175_DE	B09JSKFX2W	63.18	0
73176_DE	B0C5BZ7DWC	114.24	0
73177_DE	B0019H5Z76	94.22	0
73178_DE	B00T7RF368	31.9	0
73179_DE	B00B201C1S	28.26	0
7317_DE	B08LDTTJHR	25	0
73180_DE	B00B201C72	31.9	0
73181_DE	B094LW5DN3	56.64	0
73182_DE	B07NSMDQTM	4.68	0
73183_DE	B07NSRV482	17.48	0
73184_DE	B089GYPG6F	4.94	0
73185_DE	B07NSMDT3X	10.58	0
73186_DE	B07NSM29JV	8.68	0
73187_DE	B01NCXGR3H	77.44	0
73188_DE	B07Z2XW27G	42.96	0
73189_DE	B06XKCS35S	219.78	0
73190_DE	B0BXPT2DP3	111.58	0
73191_DE	B099NSS1YK	427.74	0
73192_DE	B0979X9DWD	207.82	0
73193_DE	B0BKSQZ3KL	272.62	0
73194_DE	B084HBZK5V	121.9	0
73195_DE	B0883NKYBH	46.08	0
73196_DE	B0001JZVEK	20.4	0
73197_DE	B0B2RC74C8	956.24	0
73198_DE	B0754387TG	207.92	0
73199_DE	B089SQHH4Y	107.34	0
73200_DE	B079DLTG9F	187.66	0
73201_DE	B00JVSZR78	34.34	0
73202_DE	B000SQK588	33.9	0
73203_DE	B09S6RX17P	3.1	0
73204_DE	B00TAZKA2Y	84.08	0
73205_DE	B08CKM5HBV	183.5	0
73206_DE	B07JLWMLV2	42.6	0
73207_DE	B07YF5NDR2	191.72	0
73208_DE	B018L60B1M	11.32	0
73209_DE	B008FOVCJG	12.24	0
73210_DE	B0788C6Z8N	8.1	0
73211_DE	B004FPS9H2	1.6	0
73212_DE	B07518KML3	29.52	0
73213_DE	B000C5Z9P4	23.1	0
73214_DE	B07M7FDS3J	84.48	0
73215_DE	B00004T1BW	12.72	0
73216_DE	B086N2PT7G	17.84	0
73217_DE	B08XS1CMPH	30.36	0
73218_DE	B07JMPJR41	1047.7	0
73219_DE	B095WK7R1N	48.84	0
73220_DE	B092WWLCJ3	8.56	0
73221_DE	B092X5DZ94	8.56	0
73222_DE	B09K81L121	121.44	0
73223_DE	B0BBW159WW	556.64	0
73224_DE	B079KBPXZJ	89.58	0
73225_DE	B09XXBJ7W7	662.84	0
73226_DE	B00004Z65B	33.08	0
73227_DE	B0B627SNH5	65.56	0
